time,sm_value_first,sm_value_last,sm_value_avg,sm_value_max,rain_accumulated_3H,rain_average_3H,rain_accumulated_6H,rain_average_6H,rain_accumulated_12H,rain_average_12H,rain_accumulated_24H,rain_average_24H,rain_peak_3H,rain_peak_6H,rain_peak_12H,rain_peak_24H,event_n,event_threshold,event_index,event_domain
2017-05-24,0.348,0.334,0.341,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-05-23,0.365,0.348,0.356,0.365,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-05-22,0.384,0.365,0.374,0.384,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-05-21,0.394,0.384,0.389,0.394,0.018,0.006,0.023,0.005,0.030,0.003,0.030,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-05-20,0.395,0.394,0.394,0.395,1.081,0.360,1.091,0.182,1.151,0.105,1.589,0.069,15.200,15.200,15.400,15.600,0,white,0,alert_area_b
2017-05-19,0.395,0.395,0.395,0.395,3.493,1.164,4.002,0.667,4.017,0.365,4.052,0.176,9.400,9.600,9.600,9.600,0,white,0,alert_area_b
2017-05-18,0.416,0.395,0.406,0.416,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-05-17,0.448,0.416,0.432,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-05-16,0.479,0.448,0.463,0.479,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-05-15,0.498,0.479,0.489,0.498,0.028,0.009,0.032,0.006,0.038,0.003,0.066,0.003,1.800,1.800,1.800,2.000,0,white,0,alert_area_b
2017-05-14,0.507,0.498,0.503,0.507,0.078,0.026,0.118,0.024,0.135,0.012,0.143,0.006,1.200,1.400,1.400,1.400,0,white,0,alert_area_b
2017-05-13,0.512,0.507,0.509,0.512,0.023,0.010,0.040,0.008,0.047,0.004,0.090,0.004,0.600,0.600,0.600,1.000,0,white,0,alert_area_b
2017-05-12,0.514,0.512,0.513,0.514,0.441,0.147,0.582,0.097,1.085,0.090,1.366,0.059,6.200,6.600,8.000,11.000,0,white,0,alert_area_b
2017-05-11,0.535,0.514,0.524,0.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.800,0.800,0.800,0,white,0,alert_area_b
2017-05-10,0.561,0.535,0.548,0.561,0.012,0.004,0.012,0.002,0.015,0.001,0.017,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-05-09,0.590,0.561,0.576,0.590,0.027,0.009,0.049,0.008,0.049,0.004,0.055,0.002,2.000,2.000,2.000,2.200,0,white,0,alert_area_b
2017-05-08,0.616,0.590,0.603,0.616,0.460,0.153,0.698,0.116,0.708,0.064,0.750,0.033,2.800,2.800,3.000,3.000,1,green,1,alert_area_b
2017-05-07,0.662,0.616,0.639,0.662,0.016,0.005,0.016,0.003,0.019,0.002,0.024,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-05-06,0.562,0.662,0.612,0.662,11.834,3.945,18.971,3.162,21.180,1.765,21.636,0.941,19.600,30.800,31.800,33.200,2,green,1,alert_area_b
2017-05-05,0.583,0.562,0.572,0.583,0.012,0.004,0.013,0.003,0.017,0.002,0.018,0.001,0.400,0.400,0.400,0.600,0,white,0,alert_area_b
2017-05-04,0.582,0.583,0.582,0.583,1.322,0.441,1.851,0.308,2.029,0.184,3.035,0.132,15.400,16.600,16.600,23.200,0,white,0,alert_area_b
2017-05-03,0.568,0.582,0.575,0.582,4.166,1.389,4.185,0.697,4.515,0.376,4.806,0.209,21.000,25.400,25.400,25.600,0,white,0,alert_area_b
2017-05-02,0.571,0.568,0.569,0.571,2.355,0.785,2.882,0.480,4.247,0.354,4.260,0.185,9.800,18.200,26.800,26.800,1,green,1,alert_area_b
2017-05-01,0.464,0.571,0.517,0.571,14.876,4.959,21.120,3.520,21.121,1.920,21.725,0.945,32.800,46.400,46.600,46.800,2,green,1,alert_area_b
2017-04-30,0.482,0.464,0.473,0.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-04-29,0.495,0.482,0.489,0.495,0.004,0.001,0.004,0.001,0.005,0.000,0.005,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-04-28,0.506,0.495,0.501,0.506,0.202,0.067,0.205,0.034,0.375,0.034,0.395,0.017,3.000,3.000,4.600,4.600,0,white,0,alert_area_b
2017-04-27,0.463,0.506,0.485,0.506,3.743,1.248,6.075,1.012,6.309,0.526,6.873,0.299,8.800,13.400,13.400,17.400,0,white,0,alert_area_b
2017-04-26,0.257,0.463,0.360,0.463,11.073,3.691,16.070,2.678,16.436,1.494,32.106,1.396,28.000,39.600,47.600,88.600,0,white,0,alert_area_b
2017-04-25,0.256,0.257,0.257,0.257,1.270,0.423,1.495,0.299,1.649,0.150,1.727,0.075,7.400,8.400,8.400,8.400,0,white,0,alert_area_b
2017-04-24,0.259,0.256,0.258,0.259,0.098,0.033,0.098,0.016,0.098,0.008,0.158,0.007,2.200,2.200,2.200,2.600,0,white,0,alert_area_b
2017-04-23,0.260,0.259,0.260,0.260,0.057,0.026,0.087,0.017,0.159,0.014,0.248,0.011,1.800,1.800,2.000,2.400,0,white,0,alert_area_b
2017-04-22,0.265,0.260,0.263,0.265,0.012,0.004,0.019,0.003,0.019,0.002,0.019,0.001,0.400,0.800,0.800,0.800,0,white,0,alert_area_b
2017-04-21,0.272,0.265,0.268,0.272,0.005,0.002,0.005,0.001,0.005,0.000,0.005,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-04-20,0.283,0.272,0.278,0.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-04-19,0.302,0.283,0.292,0.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-04-18,0.316,0.302,0.309,0.316,0.010,0.003,0.010,0.002,0.011,0.001,0.017,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-04-17,0.327,0.316,0.321,0.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-04-16,0.329,0.327,0.328,0.329,0.017,0.006,0.017,0.003,0.031,0.003,0.031,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-04-15,0.332,0.329,0.330,0.332,1.881,0.627,1.911,0.319,2.229,0.186,2.249,0.098,10.000,10.000,10.000,10.000,0,white,0,alert_area_b
2017-04-14,0.333,0.332,0.332,0.333,0.082,0.027,0.087,0.015,0.098,0.009,0.134,0.006,0.600,0.600,0.600,0.800,0,white,0,alert_area_b
2017-04-13,0.335,0.333,0.334,0.335,0.176,0.059,0.262,0.044,0.271,0.025,0.271,0.012,1.600,1.600,1.600,1.600,0,white,0,alert_area_b
2017-04-12,0.345,0.335,0.340,0.345,0.015,0.006,0.027,0.005,0.027,0.002,0.027,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-04-11,0.350,0.345,0.348,0.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-04-10,0.361,0.350,0.356,0.361,0.011,0.004,0.018,0.004,0.028,0.003,0.028,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-04-09,0.371,0.361,0.366,0.371,0.036,0.012,0.047,0.009,0.056,0.005,0.056,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-04-08,0.381,0.371,0.376,0.381,0.020,0.010,0.030,0.006,0.035,0.003,0.037,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-04-07,0.391,0.381,0.386,0.391,0.022,0.007,0.022,0.004,0.037,0.003,0.037,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-04-06,0.398,0.391,0.394,0.398,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-04-05,0.408,0.398,0.403,0.408,1.346,0.449,1.502,0.250,1.502,0.137,1.519,0.066,4.800,4.800,4.800,5.000,0,white,0,alert_area_b
2017-04-04,0.427,0.408,0.417,0.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-04-03,0.436,0.427,0.431,0.436,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-04-02,0.430,0.436,0.433,0.436,3.146,1.049,3.203,0.641,5.321,0.484,5.325,0.232,6.000,8.000,13.400,13.400,0,white,0,alert_area_b
2017-04-01,0.444,0.430,0.437,0.444,0.027,0.009,0.055,0.009,0.056,0.005,0.057,0.002,0.600,0.600,0.600,0.600,0,white,0,alert_area_b
2017-03-31,0.463,0.444,0.454,0.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-03-30,0.487,0.463,0.475,0.487,0.007,0.002,0.007,0.001,0.007,0.001,0.007,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-03-29,0.507,0.487,0.497,0.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-03-28,0.529,0.507,0.518,0.529,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-03-27,0.543,0.529,0.536,0.543,0.010,0.003,0.010,0.002,0.010,0.001,0.010,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-03-26,0.551,0.543,0.547,0.551,0.723,0.241,0.952,0.190,1.253,0.114,1.279,0.056,7.400,9.200,11.800,11.800,0,white,0,alert_area_b
2017-03-25,0.541,0.551,0.546,0.551,3.772,1.257,5.689,0.948,6.519,0.543,6.525,0.284,5.000,6.800,11.000,11.000,0,white,0,alert_area_b
2017-03-24,0.356,0.541,0.449,0.541,10.340,3.670,17.680,3.536,27.678,2.516,29.266,1.272,50.600,82.600,104.200,106.400,0,white,0,alert_area_b
2017-03-23,0.353,0.356,0.355,0.356,1.340,0.447,1.757,0.293,1.783,0.162,3.081,0.134,39.400,44.800,46.200,54.200,0,white,0,alert_area_b
2017-03-22,0.353,0.353,0.353,0.353,0.378,0.126,0.448,0.090,0.686,0.062,0.782,0.034,1.800,1.800,3.200,5.000,0,white,0,alert_area_b
2017-03-21,0.358,0.353,0.356,0.358,0.012,0.004,0.020,0.004,0.029,0.003,0.029,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-03-20,0.362,0.358,0.360,0.362,0.014,0.005,0.014,0.002,0.014,0.001,0.015,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-03-19,0.362,0.362,0.362,0.362,0.091,0.030,0.157,0.026,0.173,0.016,0.185,0.008,1.600,1.600,1.600,1.600,0,white,0,alert_area_b
2017-03-18,0.364,0.362,0.363,0.364,0.012,0.004,0.017,0.003,0.030,0.003,0.036,0.002,0.400,0.600,1.000,1.200,0,white,0,alert_area_b
2017-03-17,0.372,0.364,0.368,0.372,0.003,0.001,0.003,0.001,0.003,0.000,0.003,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-03-16,0.387,0.372,0.380,0.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-03-15,0.401,0.387,0.394,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-03-14,0.413,0.401,0.407,0.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-03-13,0.435,0.413,0.424,0.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-03-12,0.445,0.435,0.440,0.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-03-11,0.468,0.445,0.457,0.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-03-10,0.520,0.468,0.494,0.520,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-03-09,0.539,0.520,0.529,0.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-03-08,0.575,0.539,0.557,0.575,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-03-07,0.626,0.575,0.600,0.626,0.014,0.007,0.016,0.003,0.020,0.002,0.020,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-03-06,0.657,0.626,0.642,0.657,0.332,0.111,0.350,0.058,0.391,0.033,0.415,0.018,3.000,3.000,3.000,3.000,1,green,1,alert_area_b
2017-03-05,0.710,0.657,0.683,0.710,0.354,0.118,0.578,0.116,0.594,0.054,0.599,0.026,3.600,5.600,6.200,6.200,0,white,0,alert_area_b
2017-03-04,0.623,0.710,0.666,0.710,12.387,4.129,17.744,2.957,20.752,1.887,21.321,0.927,31.200,47.000,52.800,53.400,1,green,1,alert_area_b
2017-03-03,0.618,0.623,0.620,0.623,2.854,0.951,3.751,0.625,5.328,0.484,7.765,0.338,12.800,18.000,24.800,29.800,0,white,0,alert_area_b
2017-03-02,0.646,0.618,0.632,0.646,0.001,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.800,0.800,0.800,0.800,0,white,0,alert_area_b
2017-03-01,0.691,0.646,0.668,0.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-02-28,0.571,0.691,0.631,0.691,9.954,3.318,13.286,2.245,24.511,2.228,25.620,1.114,40.800,59.200,101.400,106.600,0,white,0,alert_area_b
2017-02-27,0.571,0.571,0.571,0.571,1.203,0.401,1.258,0.210,1.363,0.114,1.701,0.074,9.600,11.000,12.000,14.400,0,white,0,alert_area_b
2017-02-26,0.574,0.571,0.572,0.574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-02-25,0.578,0.574,0.576,0.578,0.005,0.002,0.005,0.001,0.010,0.001,0.010,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-02-24,0.578,0.578,0.578,0.578,0.160,0.053,0.182,0.033,0.339,0.031,0.588,0.026,2.200,2.200,2.800,4.600,0,white,0,alert_area_b
2017-02-23,0.576,0.578,0.577,0.578,0.854,0.285,0.982,0.164,1.018,0.085,1.068,0.046,4.800,6.000,6.800,7.200,0,white,0,alert_area_b
2017-02-22,0.576,0.576,0.576,0.576,0.351,0.117,0.445,0.074,0.451,0.041,0.508,0.022,1.400,2.400,2.600,3.000,0,white,0,alert_area_b
2017-02-21,0.577,0.576,0.577,0.577,0.010,0.005,0.017,0.003,0.030,0.003,0.039,0.002,0.400,0.400,0.600,0.800,0,white,0,alert_area_b
2017-02-20,0.578,0.577,0.578,0.578,0.003,0.001,0.003,0.001,0.003,0.000,0.003,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-02-19,0.580,0.578,0.579,0.580,0.008,0.003,0.009,0.002,0.014,0.001,0.026,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-02-18,0.581,0.580,0.581,0.581,0.027,0.009,0.027,0.005,0.046,0.004,0.053,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-02-17,0.583,0.581,0.582,0.583,0.088,0.029,0.164,0.027,0.251,0.023,0.265,0.012,1.000,1.000,2.000,2.200,0,white,0,alert_area_b
2017-02-16,0.586,0.583,0.585,0.586,0.015,0.005,0.018,0.004,0.033,0.003,0.041,0.002,0.400,0.400,0.400,0.400,0,white,0,alert_area_b
2017-02-15,0.590,0.586,0.588,0.590,0.009,0.003,0.016,0.003,0.016,0.001,0.019,0.001,0.400,0.400,0.400,0.400,0,white,0,alert_area_b
2017-02-14,0.596,0.590,0.593,0.596,0.114,0.057,0.210,0.042,0.249,0.023,0.259,0.011,2.000,2.800,5.200,5.800,0,white,0,alert_area_b
2017-02-13,0.604,0.596,0.600,0.604,0.111,0.043,0.151,0.030,0.203,0.018,0.383,0.017,4.800,6.600,9.000,17.200,0,white,0,alert_area_b
2017-02-12,0.596,0.604,0.600,0.604,1.407,0.469,2.116,0.353,2.116,0.192,3.687,0.160,5.000,7.400,9.200,11.600,0,white,0,alert_area_b
2017-02-11,0.604,0.596,0.600,0.604,0.107,0.036,0.145,0.024,0.149,0.012,0.201,0.009,3.800,5.200,5.600,8.600,0,white,0,alert_area_b
2017-02-10,0.606,0.604,0.605,0.606,0.693,0.287,1.266,0.253,2.285,0.208,2.445,0.106,6.600,9.600,14.600,17.000,0,white,0,alert_area_b
2017-02-09,0.621,0.606,0.614,0.621,0.361,0.120,0.366,0.061,0.368,0.031,0.413,0.018,4.200,4.200,4.200,4.400,0,white,0,alert_area_b
2017-02-08,0.645,0.621,0.633,0.645,0.263,0.088,0.288,0.048,0.576,0.048,0.584,0.025,3.800,4.200,7.000,7.000,0,white,0,alert_area_b
2017-02-07,0.692,0.645,0.668,0.692,0.031,0.010,0.031,0.005,0.035,0.003,0.037,0.002,3.200,3.600,4.000,4.000,0,white,0,alert_area_b
2017-02-06,0.771,0.692,0.731,0.771,0.244,0.081,0.314,0.052,0.530,0.048,0.761,0.033,5.600,8.400,9.600,13.800,0,white,0,alert_area_b
2017-02-05,0.699,0.771,0.735,0.771,12.712,4.237,16.505,2.751,16.524,1.502,26.307,1.144,31.400,47.000,48.400,59.000,2,green,1,alert_area_b
2017-02-04,0.735,0.699,0.717,0.735,4.116,1.372,4.545,0.757,4.552,0.414,6.459,0.281,12.400,17.200,17.200,21.200,0,white,0,alert_area_b
2017-02-03,0.617,0.735,0.676,0.735,15.422,5.141,15.747,2.625,26.880,2.444,28.192,1.226,37.600,43.400,60.400,60.400,0,white,0,alert_area_b
2017-02-02,0.630,0.617,0.624,0.630,1.279,0.426,2.324,0.387,3.152,0.287,3.772,0.164,9.800,14.000,17.000,20.000,0,white,0,alert_area_b
2017-02-01,0.519,0.630,0.575,0.630,5.524,1.841,9.908,1.651,17.004,1.546,20.102,0.874,44.600,65.200,107.000,108.200,0,white,0,alert_area_b
2017-01-31,0.476,0.519,0.498,0.519,1.836,0.612,2.241,0.374,2.676,0.243,5.318,0.231,15.000,20.400,23.200,31.800,0,white,0,alert_area_b
2017-01-30,0.467,0.476,0.472,0.476,0.936,0.312,1.133,0.189,1.179,0.107,2.318,0.101,6.800,9.600,10.000,10.600,0,white,0,alert_area_b
2017-01-29,0.463,0.467,0.465,0.467,0.260,0.087,0.307,0.051,0.325,0.030,0.546,0.024,9.000,11.000,12.600,19.200,0,white,0,alert_area_b
2017-01-28,0.461,0.463,0.462,0.463,0.803,0.268,1.212,0.202,1.349,0.115,2.613,0.114,6.000,6.000,7.400,8.000,0,white,0,alert_area_b
2017-01-27,0.462,0.461,0.461,0.462,0.780,0.260,1.022,0.170,1.742,0.145,1.793,0.078,2.800,4.200,4.400,4.400,0,white,0,alert_area_b
2017-01-26,0.466,0.462,0.464,0.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-25,0.472,0.466,0.469,0.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-24,0.476,0.472,0.474,0.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-23,0.481,0.476,0.479,0.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-22,0.485,0.481,0.483,0.485,0.015,0.005,0.024,0.004,0.025,0.002,0.025,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-21,0.491,0.485,0.488,0.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-20,0.496,0.491,0.494,0.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-19,0.502,0.496,0.499,0.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-18,0.509,0.502,0.506,0.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-17,0.518,0.509,0.513,0.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-16,0.525,0.518,0.521,0.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-15,0.533,0.525,0.529,0.533,0.010,0.003,0.010,0.002,0.010,0.001,0.010,0.000,0.400,0.400,0.400,0.400,0,white,0,alert_area_b
2017-01-14,0.538,0.533,0.535,0.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,green,1,alert_area_b
2017-01-13,0.539,0.538,0.538,0.539,0.094,0.031,0.132,0.026,0.152,0.014,0.157,0.007,2.600,3.800,3.800,3.800,0,white,0,alert_area_b
2017-01-12,0.538,0.539,0.539,0.539,0.216,0.072,0.395,0.066,0.588,0.049,0.738,0.032,1.800,2.600,3.000,5.200,0,white,0,alert_area_b
2017-01-11,0.540,0.538,0.539,0.540,0.006,0.002,0.006,0.001,0.006,0.001,0.011,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-01-10,0.542,0.540,0.541,0.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-09,0.543,0.542,0.543,0.543,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-01-08,0.544,0.543,0.544,0.544,0.006,0.002,0.006,0.001,0.006,0.001,0.006,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-01-07,0.546,0.544,0.545,0.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-06,0.552,0.546,0.549,0.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-05,0.562,0.552,0.557,0.562,0.015,0.005,0.015,0.002,0.015,0.001,0.024,0.001,0.600,0.600,0.600,1.000,0,white,0,alert_area_b
2017-01-04,0.564,0.562,0.563,0.564,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,green,1,alert_area_b
2017-01-03,0.570,0.564,0.567,0.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_b
2017-01-02,0.571,0.570,0.571,0.571,0.004,0.001,0.004,0.001,0.008,0.001,0.009,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2017-01-01,0.572,0.571,0.572,0.572,0.013,0.004,0.018,0.003,0.026,0.002,0.030,0.001,0.200,0.400,0.400,0.400,0,white,0,alert_area_b
2016-12-31,0.574,0.572,0.573,0.574,0.017,0.006,0.017,0.003,0.018,0.002,0.018,0.001,0.400,0.400,0.400,0.400,0,white,0,alert_area_b
2016-12-30,0.577,0.574,0.575,0.577,0.018,0.006,0.018,0.003,0.018,0.002,0.018,0.001,0.400,0.400,0.400,0.400,0,white,0,alert_area_b
2016-12-29,0.580,0.577,0.579,0.580,0.018,0.009,0.023,0.005,0.029,0.003,0.029,0.001,0.400,0.400,0.400,0.400,0,white,0,alert_area_b
2016-12-28,0.584,0.580,0.582,0.584,0.006,0.002,0.006,0.001,0.006,0.001,0.010,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2016-12-27,0.587,0.584,0.585,0.587,0.005,0.002,0.006,0.001,0.007,0.001,0.007,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2016-12-26,0.591,0.587,0.589,0.591,0.006,0.002,0.012,0.002,0.015,0.001,0.026,0.001,0.200,0.200,0.400,0.400,0,white,0,alert_area_b
2016-12-25,0.596,0.591,0.593,0.596,0.017,0.007,0.024,0.004,0.042,0.004,0.052,0.002,0.200,0.200,0.400,0.400,0,white,0,alert_area_b
2016-12-24,0.605,0.596,0.601,0.605,0.008,0.003,0.009,0.002,0.018,0.002,0.027,0.001,0.600,0.600,0.600,0.800,0,white,0,alert_area_b
2016-12-23,0.620,0.605,0.612,0.620,0.091,0.030,0.109,0.018,0.109,0.010,0.216,0.009,10.200,11.400,12.000,20.600,0,white,0,alert_area_b
2016-12-22,0.645,0.620,0.632,0.645,0.137,0.046,0.190,0.032,0.207,0.017,0.314,0.014,13.400,16.600,18.000,34.000,0,white,0,alert_area_b
2016-12-21,0.664,0.645,0.654,0.664,1.334,0.445,1.895,0.379,2.771,0.252,3.065,0.133,7.800,15.200,26.400,28.800,0,white,0,alert_area_b
2016-12-20,0.574,0.664,0.619,0.664,4.348,1.449,7.415,1.236,11.908,1.083,19.761,0.859,31.600,48.200,78.200,99.600,0,white,0,alert_area_b
2016-12-19,0.544,0.574,0.559,0.574,5.004,1.668,6.454,1.076,8.978,0.816,10.704,0.465,14.000,16.000,21.000,26.600,0,white,0,alert_area_b
2016-12-18,0.546,0.544,0.545,0.546,0.005,0.002,0.005,0.001,0.006,0.001,0.006,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2016-12-17,0.549,0.546,0.548,0.549,0.023,0.008,0.023,0.004,0.023,0.002,0.039,0.002,0.600,0.600,0.600,0.800,0,white,0,alert_area_b
2016-12-16,0.552,0.549,0.551,0.552,0.010,0.003,0.013,0.002,0.020,0.002,0.034,0.001,0.200,0.400,0.400,0.400,0,white,0,alert_area_b
2016-12-15,0.554,0.552,0.553,0.554,0.006,0.003,0.009,0.002,0.010,0.001,0.014,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
2016-12-14,0.555,0.554,0.555,0.555,0.053,0.018,0.067,0.011,0.069,0.006,0.097,0.004,0.400,0.400,0.600,0.600,0,white,0,alert_area_b
2016-12-13,0.557,0.555,0.556,0.557,0.005,0.002,0.005,0.001,0.007,0.001,0.007,0.000,0.200,0.200,0.400,0.400,0,white,0,alert_area_b
2016-12-12,0.560,0.557,0.559,0.560,0.030,0.010,0.031,0.005,0.049,0.004,0.049,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_b
